province_name,psgc_province,city_name,city_name_psgc,brgy_name,psgc,district,subdistrict,region,region_psgc
DAVAO DE ORO,118200000,NEW BATAAN,118210000,MAGSAYSAY,118210007,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,MAGANGIT,118210008,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,PAGSABANGAN,118210009,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,PANAG,118210010,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,CABINUANGAN (POB.),118210011,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,SAN ROQUE,118210012,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,ANDAP,118210013,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,KAHAYAG,118210014,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,MANURIGAO,118210015,I,,XI,110000000
DAVAO DE ORO,118200000,NEW BATAAN,118210000,TANDAWAN,118210016,I,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,BONGABONG,118211001,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,BONGBONG,118211002,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,P. FUENTES,118211003,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,KINGKING (POB.),118211004,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,MAGNAGA,118211005,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,MATIAO,118211006,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,NAPNAPAN,118211007,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,TAGDANGUA,118211009,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,TAMBONGON,118211010,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,TIBAGON,118211011,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,LAS ARENAS,118211012,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,ARAIBO,118211013,II,,XI,110000000
DAVAO DE ORO,118200000,PANTUKAN,118211000,TAG-UGPO,118211014,II,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,CALIAN,118601001,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,KIOBOG,118601002,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,NORTH LAMIDAN,118601003,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,LAWA (POB.),118601004,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,NUEVA VILLA,118601005,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,TALAGUTONG (POB.),118601006,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,BALUNTAYA,118601007,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,DALUPAN,118601008,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,KINANGA,118601009,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,LANAO,118601010,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,LAPUAN,118601011,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,LINADASAN,118601012,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,MABUHAY,118601013,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,SOUTH LAMIDAN,118601014,,,XI,110000000
DAVAO OCCIDENTAL,118600000,DON MARCELINO,118601000,WEST LAMIDAN,118601015,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,BUGUIS,118602001,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,BALANGONAN,118602002,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,BUKID,118602006,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,BUTUAN,118602007,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,BUTULAN,118602008,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,CABURAN BIG,118602009,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,CABURAN SMALL (POB.),118602010,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,CAMALIAN,118602011,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,CARAHAYAN,118602012,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,CAYAPONGA,118602013,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,CULAMAN,118602014,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,KALBAY,118602015,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,KITAYO,118602016,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,MAGULIBAS,118602019,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,MALALAN,118602020,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,MANGILE,118602021,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,MARABUTUAN,118602022,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,MEYBIO,118602023,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,MOLMOL,118602024,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,NUING,118602025,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,PATULANG,118602026,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,QUIAPO,118602027,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,SAN ISIDRO,118602028,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,SUGAL,118602033,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,TABAYON,118602034,,,XI,110000000
DAVAO OCCIDENTAL,118600000,JOSE ABAD SANTOS (TRINIDAD),118602000,TANUMAN,118602035,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,BITO,118603001,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,BOLILA,118603002,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,BUHANGIN,118603003,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,CULAMAN,118603004,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,DATU DANWATA,118603005,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,DEMOLOC,118603006,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,FELIS,118603007,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,FISHING VILLAGE (FISHERMAN'S VILLAGE),118603008,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,KIBALATONG,118603010,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,KIDALAPONG,118603011,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,KILALAG,118603012,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,KINANGAN,118603013,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,LACARON,118603016,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,LAGUMIT,118603017,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,LAIS,118603018,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,LITTLE BAGUIO,118603022,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,MACOL,118603023,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,MANA,118603024,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,MANUEL PERALTA,118603025,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,NEW ARGAO,118603027,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,PANGIAN,118603030,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,PINALPALAN,118603031,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,POBLACION,118603032,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,SANGAY,118603033,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,TALOGOY,118603036,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,TICAL,118603037,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,TICULON,118603038,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,TINGOLO,118603039,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,TUBALAN,118603040,,,XI,110000000
DAVAO OCCIDENTAL,118600000,MALITA (Capital),118603000,PANGALEON,118603041,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,BASIAWAN,118604001,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,BUCA,118604002,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,CADAATAN,118604003,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,KIDADAN,118604004,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,KISULAD,118604005,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,MALALAG TUBIG,118604006,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,MAMACAO,118604007,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,OGPAO,118604008,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,POBLACION,118604009,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,PONGPONG,118604010,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SAN AGUSTIN,118604011,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SAN ANTONIO,118604012,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SAN ISIDRO,118604013,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SAN JUAN,118604014,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SAN PEDRO,118604015,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SAN ROQUE,118604016,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,TANGLAD,118604018,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SANTO NIÑO,118604019,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,SANTO ROSARIO,118604020,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,DATU DALIGASAO,118604021,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,DATU INTAN,118604022,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SANTA MARIA,118604000,KINILIDAN,118604023,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,BATUGANDING,118605001,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,KONEL,118605002,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,LIPOL,118605003,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,MABILA (POB.),118605004,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,PATUCO (SARANGANI NORTE),118605005,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,LAKER (SARANGANI SUR),118605006,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,TININA,118605007,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,CAMAHUAL,118605008,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,CAMALIG,118605009,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,GOMTAGO,118605010,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,TAGEN,118605011,,,XI,110000000
DAVAO OCCIDENTAL,118600000,SARANGANI,118605000,TUCAL,118605012,,,XI,110000000
